資料集Id,資料集名稱,資料集提供機關名稱,資料集連結,主要欄位說明,資料資源下載連結,資料資源檔案格式,metadata文字編碼
18049,綜合所得稅納稅義務人申報扶養親屬年齡狀況各縣市申報統計表,財政部財政資訊中心,data.gov.tw/node/18049,"縣市別,納稅單位,應納稅額,免稅人數合計,本人及配偶未滿20歲,本人及配偶滿20歲未滿70歲,本人及配偶年滿70歲以上,扶養尊親屬未滿70歲,扶養尊親屬年滿70歲以上,扶養兄弟姐妹未滿20歲,扶養兄弟姐妹年滿20歲以上,扶養子女未滿3歲,扶養子女滿3歲未滿6歲,扶養子女滿6歲未滿20歲,扶養子女年滿20歲以上,扶養其他親屬未滿20歲,扶養其他親屬滿20歲未滿60歲,扶養其他親屬年滿60歲以上,大陸地區直系尊親屬未滿70歲,大陸地區直系尊親屬年滿70歲以上,大陸地區兄弟姐妹未滿20歲,大陸地區兄弟姐妹年滿20歲以上,大陸地區直系卑親屬未滿3歲,大陸地區直系卑親屬滿3歲未滿6歲,大陸地區直系卑親屬滿6歲未滿20歲,大陸地區直系卑親屬年滿20歲以上,大陸地區其他親屬未滿20歲,大陸地區其他親屬滿20歲未滿60歲,大陸地區其他親屬年滿60歲以上,大陸地區配偶未滿20歲,大陸地區配偶滿20歲未滿70歲,大陸地區配偶年滿70歲以上,直系卑親屬(孫)未滿3歲,直系卑親屬(孫)滿3歲未滿6歲,直系卑親屬(孫)滿6歲未滿20歲,直系卑親屬(孫)年滿20歲以上",http://www.fia.gov.tw/public/Attachment/572114123871.CSV,CSV,UTF-8
18050,綜合所得稅基本所得額及基本稅額10分位申報統計表,財政部財政資訊中心,data.gov.tw/node/18050,"分位別,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證?交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/57211414671.CSV,CSV,UTF-8
18051,綜合所得稅基本所得額及基本稅額20分位申報統計表,財政部財政資訊中心,data.gov.tw/node/18051,"分位別,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證?交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572114141771.CSV,CSV,UTF-8
18052,綜合所得稅基本所得額及基本稅額5分位申報統計表,財政部財政資訊中心,data.gov.tw/node/18052,"分位別,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證?交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572114135471.CSV,CSV,UTF-8
18053,綜合所得稅基本所得額及基本稅額平均每戶金額各級距申報統計表,財政部財政資訊中心,data.gov.tw/node/18053,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572114163371.CSV,CSV,UTF-8
18054,綜合所得稅基本所得額及基本稅額平均每戶金額各縣市申報統計表,財政部財政資訊中心,data.gov.tw/node/18054,"縣市別,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572114161771.CSV,CSV,UTF-8
18055,綜合所得稅基本所得額及基本稅額各級距申報統計表,財政部財政資訊中心,data.gov.tw/node/18055,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證?交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572114134171.CSV,CSV,UTF-8
18056,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：宜蘭縣,財政部財政資訊中心,data.gov.tw/node/18056,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除600萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016362671.CSV,CSV,UTF-8
18057,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：花蓮縣,財政部財政資訊中心,data.gov.tw/node/18057,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除601萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016391871.CSV,CSV,UTF-8
18058,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：金門縣,財政部財政資訊中心,data.gov.tw/node/18058,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除602萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/57201640771.CSV,CSV,UTF-8
18059,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：南投縣,財政部財政資訊中心,data.gov.tw/node/18059,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除603萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016353071.CSV,CSV,UTF-8
18060,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：屏東縣,財政部財政資訊中心,data.gov.tw/node/18060,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除604萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016364071.CSV,CSV,UTF-8
18061,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：苗栗縣,財政部財政資訊中心,data.gov.tw/node/18061,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除605萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016393071.CSV,CSV,UTF-8
18062,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：桃園縣,財政部財政資訊中心,data.gov.tw/node/18062,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除606萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/57201638271.CSV,CSV,UTF-8
18063,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：高雄市,財政部財政資訊中心,data.gov.tw/node/18063,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除607萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016402971.CSV,CSV,UTF-8
18064,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：基隆市,財政部財政資訊中心,data.gov.tw/node/18064,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除608萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/57201636971.CSV,CSV,UTF-8
18065,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：連江縣,財政部財政資訊中心,data.gov.tw/node/18065,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除609萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016394471.CSV,CSV,UTF-8
18066,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：雲林縣,財政部財政資訊中心,data.gov.tw/node/18066,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除610萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016401771.CSV,CSV,UTF-8
18067,綜合所得稅基本所得額及基本稅額各級距申報統計表-縣市別：新北市,財政部財政資訊中心,data.gov.tw/node/18067,"級距：萬元,繳納基本稅額單位,合計,綜合所得淨額,海外所得總額,保險給付-非死亡給付,保險給付-死亡給付淨額,有價證券交易所得,非現金捐贈金額,員工分紅配股時價超過面額部分,申報大於歸戶,保險死亡給付總額,基本所得額扣除611萬元後之餘額,基本稅額,基本稅額與一般所得稅額之差額,海外已繳納所得稅可扣抵稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額",http://www.fia.gov.tw/public/Attachment/572016372671.CSV,CSV,UTF-8
